,Landfill Name,State,County,Average Annual Count
4517,0,0,Dallam County,26.0
4518,0,0,Franklin County,26.0
4519,0,0,Sweet Grass County,26.0
4520,0,0,Ellis County,26.0
4521,0,0,Lewis County,26.0
4522,0,0,Mercer County,26.0
4523,0,0,Clark County,25.0
4524,0,0,Phillips County,25.0
4525,0,0,Emmons County,25.0
4526,0,0,Knox County,25.0
4527,0,0,Nance County,25.0
4528,0,0,Schuyler County,25.0
4529,0,0,Sheridan County,25.0
4530,0,0,Adams County,25.0
4531,0,0,Baylor County,25.0
4532,0,0,Lake County,25.0
4533,0,0,Washington County,25.0
4534,0,0,Coke County,24.0
4535,0,0,Harper County,24.0
4536,0,0,Hand County,24.0
4537,0,0,Schley County,24.0
4538,0,0,Knox County,24.0
4539,0,0,Lincoln County,24.0
4540,0,0,Dewey County,24.0
4541,0,0,Garza County,24.0
4542,0,0,Lincoln County,24.0
4543,0,0,Hansford County,24.0
4544,0,0,Hartley County,24.0
4545,0,0,Gilpin County,23.0
4546,0,0,Clay County,23.0
4547,0,0,Guadalupe County,23.0
4548,0,0,Baca County,23.0
4549,0,0,Chattahoochee County,23.0
4550,0,0,Fisher County,23.0
4551,0,0,Harlan County,23.0
4552,0,0,Nelson County,23.0
4553,0,0,Chase County,23.0
4554,0,0,Pawnee County,23.0
4555,0,0,Kimball County,22.0
4556,0,0,Quitman County,22.0
4557,0,0,Catron County,22.0
4558,0,0,Douglas County,22.0
4559,0,0,Foster County,22.0
4560,0,0,Highland County,22.0
4561,0,0,La Salle County,22.0
4562,0,0,Hitchcock County,22.0
4563,0,0,Sutton County,22.0
4564,0,0,Toole County,22.0
4565,0,0,Hardeman County,22.0
4566,0,0,Granite County,21.0
4567,0,0,McIntosh County,21.0
4568,0,0,Mora County,21.0
4569,0,0,Bowman County,21.0
4570,0,0,Northwest Arctic Borough,21.0
4571,0,0,Marshall County,20.0
4572,0,0,Oneida County,20.0
4573,0,0,Hall County,20.0
4574,0,0,Menominee County,20.0
4575,0,0,Presidio County,20.0
4576,0,0,Stanton County,20.0
4577,0,0,Donley County,20.0
4578,0,0,McPherson County,20.0
4579,0,0,Real County,20.0
4580,0,0,Aurora County,20.0
4581,0,0,Harmon County,20.0
4582,0,0,Lyman County,20.0
4583,0,0,Potter County,20.0
4584,0,0,Grant County,19.0
4585,0,0,Hidalgo County,19.0
4586,0,0,Fallon County,19.0
4587,0,0,Jim Hogg County,19.0
4588,0,0,Baker County,19.0
4589,0,0,Miner County,19.0
4590,0,0,Butte County,19.0
4591,0,0,Costilla County,19.0
4592,0,0,Mason County,19.0
4593,0,0,Roger Mills County,19.0
4594,0,0,Stanley County,19.0
4595,0,0,Brown County,18.0
4596,0,0,Crowley County,18.0
4597,0,0,Renville County,18.0
4598,0,0,Faulk County,18.0
4599,0,0,Hanson County,18.0
4600,0,0,Kidder County,18.0
4601,0,0,Lander County,18.0
4602,0,0,Union County,18.0
4603,0,0,Norton City,18.0
4604,0,0,Greeley County,18.0
4605,0,0,Martin County,18.0
4606,0,0,Boyd County,17.0
4607,0,0,Sierra County,17.0
4608,0,0,Garden County,17.0
4609,0,0,Storey County,17.0
4610,0,0,Crane County,17.0
4611,0,0,Garfield County,17.0
4612,0,0,Robertson County,17.0
4613,0,0,Wade Hampton Census Area,17.0
4614,0,0,Echols County,17.0
4615,0,0,Glascock County,17.0
4616,0,0,Hettinger County,17.0
4617,0,0,Keweenaw County,17.0
4618,0,0,Perkins County,17.0
4619,0,0,Dunn County,16.0
4620,0,0,Meagher County,16.0
4621,0,0,Adams County,16.0
4622,0,0,Kinney County,16.0
4623,0,0,Sanborn County,16.0
4624,0,0,Worth County,16.0
4625,0,0,Skagway Hoonah Angoon Census Area,16.0
4626,0,0,Eddy County,16.0
4627,0,0,Cimarron County,15.0
4628,0,0,Haakon County,15.0
4629,0,0,Jerauld County,15.0
4630,0,0,Griggs County,15.0
4631,0,0,Webster County,15.0
4632,0,0,Dillingham Census Area,15.0
4633,0,0,Hemphill County,15.0
4634,0,0,Concho County,15.0
4635,0,0,Dundy County,15.0
4636,0,0,Shackelford County,15.0
4637,0,0,Perkins County,15.0
4638,0,0,Gilliam County,14.0
4639,0,0,Wheatland County,14.0
4640,0,0,Collingsworth County,14.0
4641,0,0,Menard County,14.0
4642,0,0,Sedgwick County,14.0
4643,0,0,DeBaca County,14.0
4644,0,0,Frontier County,14.0
4645,0,0,Wheeler County,14.0
4646,0,0,Aleutians West Census Area,14.0
4647,0,0,Deuel County,14.0
4648,0,0,Upton County,14.0
4649,0,0,Hudspeth County,13.0
4650,0,0,Sheridan County,13.0
4651,0,0,Towner County,13.0
4652,0,0,Burke County,13.0
4653,0,0,Jackson County,13.0
4654,0,0,Oliver County,13.0
4655,0,0,Schleicher County,13.0
4656,0,0,Sioux County,13.0
4657,0,0,Sherman County,13.0
4658,0,0,Bennett County,12.0
4659,0,0,Divide County,12.0
4660,0,0,Corson County,12.0
4661,0,0,Golden Valley County,12.0
4662,0,0,Prairie County,12.0
4663,0,0,Gosper County,12.0
4664,0,0,Liberty County,12.0
4665,0,0,Lipscomb County,12.0
4666,0,0,Logan County,12.0
4667,0,0,Crockett County,12.0
4668,0,0,Steele County,12.0
4669,0,0,Jeff Davis County,11.0
4670,0,0,Armstrong County,11.0
4671,0,0,Cochran County,11.0
4672,0,0,Taliaferro County,11.0
4673,0,0,Reagan County,11.0
4674,0,0,Dickens County,11.0
4675,0,0,Kiowa County,11.0
4676,0,0,Wayne County,11.0
4677,0,0,Judith Basin County,11.0
4678,0,0,Daniels County,10.0
4679,0,0,Haines Borough,10.0
4680,0,0,Hyde County,10.0
4681,0,0,Cheyenne County,10.0
4682,0,0,Niobrara County,10.0
4683,0,0,Rock County,10.0
4684,0,0,Garfield County,10.0
4685,0,0,Piute County,10.0
4686,0,0,Throckmorton County,10.0
4687,0,0,Campbell County,10.0
4688,0,0,McCone County,10.0
4689,0,0,Sherman County,10.0
4690,0,0,Powder River County,9.0
4691,0,0,Irion County,9.0
4692,0,0,Edwards County,9.0
4693,0,0,Carter County,9.0
4694,0,0,Mellette County,9.0
4695,0,0,Stonewall County,9.0
4696,0,0,Briscoe County,9.0
4697,0,0,Daggett County,8.0
4698,0,0,Foard County,8.0
4699,0,0,Dolores County,8.0
4700,0,0,Golden Valley County,8.0
4701,0,0,Cottle County,8.0
4702,0,0,Garfield County,8.0
4703,0,0,Rich County,8.0
4704,0,0,Culberson County,7.0
4705,0,0,Jones County,7.0
4706,0,0,Motley County,7.0
4707,0,0,Logan County,7.0
4708,0,0,Treasure County,7.0
4709,0,0,Camas County,7.0
4710,0,0,Denali,6.0
4711,0,0,Buffalo County,6.0
4712,0,0,Esmeralda County,6.0
4713,0,0,Eureka County,6.0
4714,0,0,Harding County,6.0
4715,0,0,Oldham County,6.0
4716,0,0,Jackson County,6.0
4717,0,0,Lake and Peninsula Borough,6.0
4718,0,0,Sioux County,5.0
4719,0,0,Thomas County,5.0
4720,0,0,Alpine County,5.0
4721,0,0,Harding County,5.0
4722,0,0,Kent County,5.0
4723,0,0,Wibaux County,5.0
4724,0,0,Issaquena County,5.0
4725,0,0,Grant County,5.0
4726,0,0,Mineral County,4.0
4727,0,0,Sully County,4.0
4728,0,0,Aleutians East Borough,4.0
4729,0,0,Keya Paha County,4.0
4730,0,0,Loup County,4.0
4731,0,0,Sterling County,4.0
4732,0,0,Wheeler County,4.0
4733,0,0,Bristol Bay Borough,4.0
4734,0,0,Glasscock County,4.0
4735,0,0,Hooker County,4.0
4736,0,0,Petroleum County,4.0
4737,0,0,Hinsdale County,4.0
4738,0,0,McMullen County,4.0
4739,0,0,Terrell County,4.0
4740,0,0,Hayes County,3.0
4741,0,0,Roberts County,3.0
4742,0,0,Blaine County,3.0
